Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,KJPP,Nomor Laporan,Penanda Tangan,Latitude,Longitude,Full Address,Check Lat,Check Long,Check Coord,Dist to Mean,Dist to Check,Cluster,Cluster No.,Cluster Mean,Cluster Std Dev,Gap to Mean,% Std Dev
Rumah Tinggal,6 Oktober 2021,Perumahan Poris Indah Jl. Galaxy Raya 10 Blok G. 14 No. 12A,000/000,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.185555555555556, 106.68633333333334",1,77,50,8390000.0,"Rp785.530.000,00","Rp785.530.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01461/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.185555555555556,106.68633333333334,Perumahan Poris Indah Jl. Galaxy Raya 10 Blok G. 14 No. 12A Cipondoh Indah Cipondoh Kota Tangerang,-6.1847918,106.6828574,"-6.1847918 , 106.6828574",2.627730725000013,0.3938643423605189,41,41,7933469.292682927,2488997.645219961,456530.7073170729,18.34195014984547
Rumah Tinggal,27 Desember 2021,Jalan Setia Budi Perumahan Setiabudi Park Residence No. 178 Blok J No.16,-,Parung Serab,Ciledug,Kota Tangerang,Banten,"-6.253138888888889, 106.69902777777779",1,84,112,7000000.0,"Rp1.021.660.000,00","Rp1.021.660.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Firmansyah & Rekan,01462/2.0115-00/PI/07/0249/1/XII/2021,"Firmansyah, S.T.",-6.253138888888889,106.6990277777778,Jalan Setia Budi Perumahan Setiabudi Park Residence No. 178 Blok J No.16 Parung Serab Ciledug Kota Tangerang,-6.2530837,106.6965276,"-6.2530837 , 106.6965276",7.11440954095298,0.2767409348733287,11,11,5704000.0,1552234.2548140672,1296000.0,83.49255249203608
Rumah Tinggal,14 Oktober 2021,Komplek Lemigas Jalan Komplek Lemigas No. 8 RT. 004 RW. 001,004/001,Pinang,Pinang,Kota Tangerang,Banten,"-6.215111111111112, 106.68683333333334",1,200,204,6320000.0,"Rp1.538.318.000,00","Rp1.538.318.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01517/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.215111111111112,106.68683333333334,Komplek Lemigas Jalan Komplek Lemigas No. 8 RT. 004 RW. 001 Pinang Pinang Kota Tangerang,-6.2150858,106.6842885,"-6.2150858 , 106.6842885",2.984237121084912,0.2816494661873874,31,31,5577809.523809524,1236057.7502304502,742190.4761904757,60.04496764427893
Rumah Tinggal,13 Oktober 2021,"Perumahan Lippo Karawaci Cluster Taman Holandia, Jalan Vollendam No. 33",000/000,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.223083333333333, 106.62455555555555",1,101,187,6880000.0,"Rp1.386.049.000,00","Rp1.386.049.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01520/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.223083333333333,106.62455555555556,"Perumahan Lippo Karawaci Cluster Taman Holandia, Jalan Vollendam No. 33 Panunggangan Barat Cibodas Kota Tangerang",-6.2213167,106.6202427,"-6.2213167 , 106.6202427",5.370312211572127,0.515731748166137,15,15,8799958.095238095,2517087.6141302744,-1919958.0952380951,76.27696725612371
Rumah Tinggal,25 Oktober 2021,Perumahan Puri Beta 2  Cluster Taman Buah Jl. Taman Buah IX No. 7,000/000,Larangan Utara,Larangan,Kota Tangerang,Banten,"-6.234333333333334, 106.72144444444444",1,78,54,8550000.0,"Rp774.900.000,00","Rp774.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01578/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.234333333333334,106.72144444444444,Perumahan Puri Beta 2  Cluster Taman Buah Jl. Taman Buah IX No. 7 Larangan Utara Larangan Kota Tangerang,-6.2336532,106.7196452,"-6.2336532 , 106.7196452",7.334774043150317,0.2128467431840407,4,4,6881832.885714286,3053664.101059171,1668167.114285714,54.62837624174532
Rumah Tinggal,26 Oktober 2021,"Perumahan Lippo Karawaci Cluster Taman Hollandia Jl. Rotterdam No. 36,",000/000,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.222944444444445, 106.62455555555555",1,120,170,10300000.0,"Rp1.801.250.000,00","Rp1.801.250.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01590/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.222944444444445,106.62455555555556,"Perumahan Lippo Karawaci Cluster Taman Hollandia Jl. Rotterdam No. 36, Panunggangan Barat Cibodas Kota Tangerang",-6.2210227,106.6194425,"-6.2210227 , 106.6194425",5.362367875058917,0.6044449469826098,15,15,8799958.095238095,2517087.6141302744,1500041.9047619049,59.59434611417815
Rumah Tinggal,28 Oktober 2021,Perumahan The Orchid Park Residence No. 8,000/000,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.179, 106.59088888888888",1,60,55,4720000.0,"Rp523.000.000,00","Rp523.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Rizki Djunaedy dan Rekan,01593/2.0017-09/PI/07/0300/1/X/2021,"Rizki Novarino, S.T.",-6.179,106.59088888888888,Perumahan The Orchid Park Residence No. 8 Gebang Raya Periuk Kota Tangerang,-6.178902,106.588972,"-6.178902 , 106.588972",8.577800367182341,0.2124322917891568,0,0,4319648.108695652,886849.0746292298,400351.89130434766,45.14318194127057
Rumah Tinggal,28 Juli 2021,Perum. Buana Gardenia Cluster Ananta Blok B.8 No. 35,0,Pinang,Pinang,Kota Tangerang,Banten,"-6.215722222222222, 106.68522222222222",1,78,69,8620000.0,"Rp948.360.000,00","Rp948.360.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),"Dasa'at, Yudistira dan Rekan",02002/2.0041-01/PI/07/0389/0/VIII/2021,"Fauzan Ananda, S.E.",-6.215722222222222,106.68522222222222,Perum. Buana Gardenia Cluster Ananta Blok B.8 No. 35 Pinang Pinang Kota Tangerang,-6.2189491,106.6818237,"-6.2189491 , 106.6818237",2.894650458473377,0.5184620245670357,31,31,5577809.523809524,1236057.7502304502,3042190.4761904757,246.12041594523322
Rumah Tinggal,23 Agustus 2021,Perum. Natura Residences Cimone Blok D No. 21,0,Pabuaran,Karawaci,Kota Tangerang,Banten,"-6.182722222222223, 106.61744444444444",1,84,90,9801000.0,"Rp1.205.700.000,00","Rp1.205.700.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),"Dasa'at, Yudistira dan Rekan",02240/2.0041-01/PI/07/0052/0/VIII/2021,"Yudistira Ananda, S.E.",-6.182722222222223,106.61744444444444,Perum. Natura Residences Cimone Blok D No. 21 Pabuaran Karawaci Kota Tangerang,-6.1838452,106.616302,"-6.1838452 , 106.616302",5.636029249158769,0.1772281460102408,13,13,6931206.638888889,2946318.42061562,2869793.361111111,97.40268876001123
Rumah Tinggal,29 Oktober 2021,"JL. H. Musa, Kp. Paninggilan RT 001 RW 005",0,Larangan Selatan,Larangan,Kota Tangerang,Banten,"-6.249194444444445, 106.72500000000001",1,81,45,5063000.0,"Rp548.600.000,00","Rp548.600.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),"Dasa'at, Yudistira dan Rekan",03163/2.0041-01/PI/07/0052/0/XI/2021,"Yudistira Ananda, S.E.",-6.249194444444445,106.725,"JL. H. Musa, Kp. Paninggilan RT 001 RW 005 Larangan Selatan Larangan Kota Tangerang",-6.2487787,106.7226467,"-6.2487787 , 106.7226467",8.64384519188001,0.2644492193050582,24,24,6444425.0,1918666.04658711,-1381425.0,71.99924147598561
Rumah Tinggal,28 Desember 2020,"Taman Royal 2, Jalan Airlangga No. 15A",000/000,Poris Plawad Indah,Cipondoh,Kota Tangerang,Banten,"-6.188791, 106.663521",1,211,31,5535545.02,"Rp1.249.000.000,00","Rp1.249.000.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,Biaya Reproduksi,(NULL),(NULL),Nilai Pasar,(NULL),"Amin, Nirwan, Alfiantori dan Rekan",00004/2.0044-12/PI/07/0146/1/I/2021,"Azrowini, S.E.",-6.188791,106.663521,"Taman Royal 2, Jalan Airlangga No. 15A Poris Plawad Indah Cipondoh Kota Tangerang",-6.1902124,106.659034,"-6.1902124 , 106.659034",1.0470215084661227,0.5208819935683607,22,22,6155989.059411765,1467555.2188364582,-620444.0394117655,42.277389732815685
Rumah Tinggal,16 Agustus 2021,Bangun Reksa II Blok E 11,002/006,Pondok Pucung,Karang Tengah,Kota Tangerang,Banten,"-6.214518, 106.704266",1,180,"103,2",5650000.0,"Rp1.254.500.000,00","Rp1.254.500.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,ekstraksi,Nilai Pasar,(NULL),"Indriani, Buyung dan Rekan",00007/2.0169-00/PI/07/0555/1/VIII/2021,"Iin Indriani Khaeriyah, M.Ec.Dev.",-6.214518,106.704266,Bangun Reksa II Blok E 11 Pondok Pucung Karang Tengah Kota Tangerang,-6.2167478,106.7033135,"-6.2167478 , 106.7033135",4.61044903296334,0.2681739031551874,1,1,6721261.416666667,3485629.0722986283,-1071261.416666667,30.733660824105257
Rumah Tinggal,16 Februari 2021,"Cluster Taman Vanda, Jalan Vanda II No. 19",-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.219478495521429, 106.61199260459065",1,200,179750,8500000.0,"Rp2.199.721.000,00","Rp2.199.721.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),"Desmar, Ferdinand, Hentriawan dan Rekan",00010/2.0142-01/PI/07/0075/1/II/2021,"Luki Hentriawan, S.T.",-6.219478495521429,106.61199260459064,"Cluster Taman Vanda, Jalan Vanda II No. 19 Panunggangan Barat Cibodas Kota Tangerang",-6.2187009,106.6098143,"-6.2187009 , 106.6098143",6.440804118307577,0.255948205706361,43,43,6190333.333333333,2455801.3427991522,2309666.666666667,94.04940971463435
Rumah Tinggal,14 Januari 2021,"Perumahan Grand Duta, Cluster Emerald Blok E-2 No. 75",-,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.172898, 106.587970",1,90,48,5557000.0,"Rp633.070.000,00","Rp0,00",Properti,Rumah Tinggal,(NULL),Jual-Beli,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,00014/2.0059-00/PI/07/0243/1/I/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.172898,106.58797,"Perumahan Grand Duta, Cluster Emerald Blok E-2 No. 75 Gebang Raya Periuk Kota Tangerang",-6.1734291,106.5849826,"-6.1734291 , 106.5849826",9.07396384426183,0.3358162467054403,27,27,4788316.971428571,1264911.7143884806,768683.0285714287,60.76969798189016
Rumah Tinggal,27 Januari 2021,"Perumahan Villa Grand Tomang 2, Cluster Venice, Blok G6 No. 21",000/00,Periuk,Periuk,Kota Tangerang,Banten,"-6.161697426439157, 106.59375391083668",1,223,119,4320000.0,"Rp1.203.145.000,00","Rp1.203.145.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Ali, Firdaus dan Rekan",00016/2.0134-00/PI/07/0071/1/I/2021,M. Firdaus Asriadin,-6.161697426439157,106.59375391083668,"Perumahan Villa Grand Tomang 2, Cluster Venice, Blok G6 No. 21 Periuk Periuk Kota Tangerang",-6.165538,106.5915423,"-6.165538 , 106.5915423",8.948243199653641,0.4902073816149788,17,17,3992681.318846154,1126703.0842253088,327318.681153846,29.051014924566537
Rumah Tinggal,16 Maret 2021,"Jalan Panglima Polim, Rt. 02/Rw. 05, Kelurahan Poris Plawad Utara, Kecamatan Cipondoh, Kota Tangerang, Propinsi Banten, 15141",02/05,Poris Plawad Utara,Cipondoh,Kota Tangerang,Banten,"-6.177958465444524, 106.66593395069874",1,78,75,6600000.0,"Rp634.900.000,00","Rp634.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,DRC,Nilai Pasar,(NULL),Rija Husaeni dan Rekan,00018/2.0135-03/PI/07/0298/1/III/2021,"Ahmad Arif Maulana, S.T.",-6.177958465444524,106.66593395069874,"Jalan Panglima Polim, Rt. 02/Rw. 05, Kelurahan Poris Plawad Utara, Kecamatan Cipondoh, Kota Tangerang",-6.1809937,106.6628041,"-6.1809937 , 106.6628041",2.206775449459826,0.4823493097279623,19,19,6464101.738095238,1230964.705314753,135898.26190476213,11.039980376205298
Rumah Tinggal,22 Januari 2021,"Perumahan Budi Indah, Jl. Kelud 2 Blok A2 No. 11",000/000,Poris Gaga,Batuceper,Kota Tangerang,Banten,"-6.164990, 106.688281",1,90,63,7600000.0,"Rp739.900.000,00","Rp739.900.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Firman Azis & Rekan,00020/2.0069-07/PI/09/0523/1/I/2021,"Herman, S.P.",-6.16499,106.688281,"Perumahan Budi Indah, Jl. Kelud 2 Blok A2 No. 11 Poris Gaga Batuceper Kota Tangerang",-6.1670975,106.6848485,"-6.1670975 , 106.6848485",4.394052144819721,0.4456998141963882,2,2,8572766.28,1896076.5830944942,-972766.2799999993,51.30416612246721
Rumah Tinggal,22 Januari 2021,"Komplek Green Lake City, Cluster Amerika Latin, Jalan Amerika Latin 2 No. 2,",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.185108092, 106.7066214",1,252,"129,77",16841270.0,"Rp4.733.000.000,00","Rp4.733.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,metode biaya pengganti terdepresiasi,(NULL),(NULL),Nilai Pasar,(NULL),"Nirboyo Adiputro, Dewi Apriyanti &  Rekan",00022/2.0018-04/PI/07/0538/1/I/2021,"Budi Santoso, S.T.",-6.185108092,106.7066214,"Komplek Green Lake City, Cluster Amerika Latin, Jalan Amerika Latin 2 No. 2, Petir Cipondoh Kota Tangerang",-6.1857572,106.7043681,"-6.1857572 , 106.7043681",4.70780651017949,0.2595110657724089,6,6,14916578.232142856,4068081.5471434244,1924691.7678571437,47.312025227435456
Rumah Tinggal,8 Januari 2021,"Perumahan Pondok Bahar Permai, Jalan Rajawali III D8/43",002/004,Pondok Bahar,Karang Tengah,Kota Tangerang,Banten,"-6.203711, 106.694607",1,60,81,4800000.0,"Rp493.000.000,00","Rp493.000.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Martono Ponijan,00022/3.0074-00/PI/11/0452/1/II/2021,"Martono Ponijan, S.T.",-6.203711,106.694607,"Perumahan Pondok Bahar Permai, Jalan Rajawali III D8/43 Pondok Bahar Karang Tengah Kota Tangerang",-6.2042657,106.6917005,"-6.2042657 , 106.6917005",3.2244310925181057,0.3274646490530226,42,42,7519461.538461538,3754145.9884458543,-2719461.538461538,72.43888614963916
Rumah Tinggal,24 Mei 2021,"Gladiola Residence Blok A,B,C,D,E,F, Kelurahan Cipadu, Kecamatan Larangan, Kota Tangerang, Propinsi Banten.",0,Cipadu,Larangan,Kota Tangerang,Banten,"-6.2398801, 106.7316814",126,6947,8917,12000000.0,"Rp104.065.600.000,00","Rp104.065.600.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),Lainnya,(NULL),Nilai Pasar,(NULL),Wisnu Junaidi dan Rekan,00024/2.0123-00/PI/07/0391/1/V/2021,Wisnu Junaidi,-6.2398801,106.7316814,"Gladiola Residence Blok A,B,C,D,E,F, Kelurahan Cipadu, Kecamatan Larangan, Kota Tangerang",-6.2399985,106.7294302,"-6.2399985 , 106.7294302",8.619097618393843,0.2494714253318077,4,4,6881832.885714286,3053664.101059171,5118167.114285714,167.60740359460183
Rumah Tinggal,22 Januari 2021,"Perumahan Griya Kenanga Blok E No. 4, RT 06, RW 02, Kelurahan Gondrong, Kecamatan Cipondoh, Kota Tangerang, Provinsi Banten - 15146",006/002,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.189814000567716, 106.69386363558229",1,62,141,7360000.0,"Rp1.004.000.000,00","Rp1.004.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,metode penjumlahan,(NULL),(NULL),Nilai Pasar,(NULL),"Dedy, Arifin, Nazir dan Rekan",00024/2.0128-00/PI/09/0086/1/I/2021,"Ferizal, S.T.",-6.189814000567716,106.69386363558228,"Perumahan Griya Kenanga Blok E No. 4, RT 06, RW 02, Kelurahan Gondrong, Kecamatan Cipondoh, Kota Tangerang",-6.1896772,106.6923146,"-6.1896772 , 106.6923146",3.205486384446877,0.1721054547916637,10,10,9857810.160714285,5167021.857088601,-2497810.1607142854,48.3413894850775
Rumah Tinggal,2 Maret 2021,"Perumahan Taman Elang, Jl.Elang Perkasa Blok R Nomor.68",005/016,Periuk,Periuk,Kota Tangerang,Banten,"-6.160333,106.593444",1,156,65,3100000.0,"Rp561.900.000,00","Rp561.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Antonius Herutono Djasmanuddin Robby & Rekan,00027/2.0107-00/PI/07/00305/1/III/2021,"Antonius Ngadimun, SE., M.Ec.Dev",-6.160333,106.593444,"Perumahan Taman Elang, Jl.Elang Perkasa Blok R Nomor.68 Periuk Periuk Kota Tangerang",-6.1591074,106.5892996,"-6.1591074 , 106.5892996",9.047248706039662,0.4783112356399017,17,17,3992681.318846154,1126703.0842253088,-892681.318846154,79.22950876272235
Rumah Tinggal,4 Februari 2021,"Perum Victoria Park Residence, Jl. Liga Utama 1 Blok C 3 / 20",-,Bojong Jaya,Karawaci,Kota Tangerang,Banten,"-6.196874, 106.620567",1,224,308,11500000.0,"Rp4.430.800.000,00","Rp4.430.800.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suhartanto Budhihardjo dan Rekan,00028/2.0079-00/PI/12/0118/0/II/2021,"Ir. Suhartanto Budhihardjo, M.Sc.",-6.196874,106.620567,"Perum Victoria Park Residence, Jl. Liga Utama 1 Blok C 3 / 20 Bojong Jaya Karawaci Kota Tangerang",-6.1997482,106.6172274,"-6.1997482 , 106.6172274",5.035496417731389,0.4874786171806766,29,29,6739746.826086956,2589778.173644093,4760253.173913044,183.80930159801534
Rumah Tinggal,5 Februari 2021,"Perumahan Pondok Alam Permai Blok E-8 No. 6, RT 01, RW 04, Kelurahan Gembor, Kecamatan Periuk, Kota Tangerang, Provinsi Banten - 15133",001/004,Gembor,Periuk,Kota Tangerang,Banten,"-6.178838783300833, 106.58004042506477",1,78,72,3272000.0,"Rp370.000.000,00","Rp370.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,metode penjumlahan,(NULL),(NULL),Nilai Pasar,(NULL),"Dedy, Arifin, Nazir dan Rekan",00032/2.0128-00/PI/07/0086/1/II/2021,"Ferizal, S.T.",-6.178838783300833,106.58004042506477,"Perumahan Pondok Alam Permai Blok E-8 No. 6, RT 01, RW 04, Kelurahan Gembor, Kecamatan Periuk, Kota Tangerang",-6.1776639,106.575459,"-6.1776639 , 106.575459",9.750456627432452,0.5234407999477901,27,27,4788316.971428571,1264911.7143884806,-1516316.9714285713,119.87532048129003
Rumah Tinggal,5 Februari 2021,"Perumahan Mega Lestari Residence Blok A-3 No. 26, RT 001, RW 012, Kelurahan Cibodas, Kecamatan Cibodas, Kota Tangerang, Provinsi Banten - 15138",001/012,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.193144169159084, 106.60154764229382",1,84,53,6710000.0,"Rp711.000.000,00","Rp711.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,metode penjumlahan,(NULL),(NULL),Nilai Pasar,(NULL),"Dedy, Arifin, Nazir dan Rekan",00033/2.0128-00/PI/07/0086/1/II/2021,"Ferizal, S.T.",-6.193144169159084,106.60154764229382,"Perumahan Mega Lestari Residence Blok A-3 No. 26, RT 001, RW 012, Kelurahan Cibodas, Kecamatan Cibodas, Kota Tangerang",-6.1928398,106.5987842,"-6.1928398 , 106.5987842",7.158597504489953,0.307688264780208,16,16,4617070.518518519,2144338.697046685,2092929.4814814813,97.60256084376934
Rumah Tinggal,20 April 2021,"Komplek Garuda Cipondoh Permai, Jl. Simponi II Blok O No. 13",000/000,Cipondoh,Cipondoh,Kota Tangerang,Banten,"-6.188800, 106.678433",1,210,201,6400000.0,"Rp2.161.600.000,00","Rp2.161.600.000,00",Properti,Rumah Tinggal,(NULL),Transaksi Internal/Strategis /Khusus,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),Andreas Parlindungan Siregar,00034/6.0068-00/PI/12/0373/0/IV/2021,"Andreas Parlindungan Siregar Silo, S.T.",-6.1888,106.678433,"Komplek Garuda Cipondoh Permai, Jl. Simponi II Blok O No. 13 Cipondoh Cipondoh Kota Tangerang",-6.1893232,106.675076,"-6.1893232 , 106.675076",1.700788572921219,0.376014114948336,22,22,6155989.059411765,1467555.2188364582,244010.94058823492,16.627036411052217
Rumah Tinggal,21 Mei 2021,"Komplek Taman Asri Jalan Taman Asri, Blok A-6, No. 07, Rt. 003/Rw. 002, Kelurahan Cipadu Jaya, Kecamatan Larangan (d/h Ciledug), Kota Tangerang, Propinsi Banten, 15155",(NULL),Cipadu Jaya,Larangan,Kota Tangerang,Banten,"-6.246092637849528, 106.7328881462795",1,176,63,6800000.0,"Rp1.304.000.000,00","Rp1.304.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,DRC,Nilai Pasar,(NULL),Rija Husaeni dan Rekan,00036/2.0135-03/PI/07/0298/1/V/2021,"Ahmad Arif Maulana, S.T.",-6.246092637849528,106.7328881462795,"Komplek Taman Asri Jalan Taman Asri, Blok A-6, No. 07, Rt. 003/Rw. 002, Kelurahan Cipadu Jaya, Kecamatan Larangan (d/h Ciledug), Kota Tangerang",-6.2413801,106.7307254,"-6.2413801 , 106.7307254",9.115643963296618,0.5734778602212862,18,18,6633093.885714286,1570231.2156777643,166906.114285714,10.629397289982656
Rumah Tinggal,7 Januari 2021,"Jl. Tanah Putih I , Kel. Ketapang, Kec. Cipondoh , Kota Tangerang - Banten",004/002,Ketapang,Cipondoh,Kota Tangerang,Banten,"-6.180491187100739, 106.7008578565205",1,837,760,4020000.0,"Rp5.754.340.000,00","Rp5.754.340.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Husni, Joediono dan Rekan",00039/2.0021-00/PI/07/0165/0/I/2021,"Joediono, S.E.",-6.180491187100739,106.7008578565205,"Jl. Tanah Putih I , Kel. Ketapang, Kec. Cipondoh , Kota Tangerang",-6.1801099,106.6990089,"-6.1801099 , 106.6990089",4.306889201850268,0.2089355393926026,6,6,14916578.232142856,4068081.5471434244,-10896578.232142856,267.85545240100583
Rumah Tinggal,1 Maret 2021,"Komplek Pinang Indah Jl. Berlian Blok A-102 No.19-20, Kelurahan Pinang, Kecamatan Pinang",000/00,Pinang,Pinang,Kota Tangerang,Banten,"-6.222299980110763, 106.68460691453663",1,120,97,6400000.0,"Rp909.600.000,00","Rp909.600.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Ali, Firdaus dan Rekan",00039/2.0134-00/PI/07/0071/1/III/2021,M. Firdaus Asriadin,-6.222299980110763,106.68460691453664,"Komplek Pinang Indah Jl. Berlian Blok A-102 No.19-20, Kelurahan Pinang, Kecamatan Pinang Pinang Pinang Kota Tangerang",-6.2275014,106.6812331,"-6.2275014 , 106.6812331",3.389546830329041,0.685765432065946,31,31,5577809.523809524,1236057.7502304502,822190.4761904757,66.51715715039906
